"","bin","OCCURRED","LAG"
"30271",66,07/21/11,  0
"30272",66,07/21/11,  0
"30273",316,07/21/11,  0
"30274",420,07/21/11,  0
"30275",67,07/21/11,  1
"30276",198,07/21/11,  0
"30277",66,07/21/11,  0
"30278",78,07/21/11,  0
"30430",54,07/21/11,  0
"30500",71,07/20/11,  0
"30501",71,07/20/11,  0
"30502",52,07/20/11,  0
"30503",52,07/20/11,  0
"30504",545,07/20/11,  0
"30505",545,07/20/11,  0
"30673",545,07/20/11,  0
"30674",545,07/20/11,  0
"30691",79,07/19/11,  1
"30692",66,07/19/11,  1
"30693",468,07/19/11,  0
"30694",513,07/19/11,  0
"30858",315,07/18/11,  0
"30859",512,07/18/11,  0
"30860",315,07/18/11,  0
"31072",315,07/17/11,  0
"31073",67,07/17/11,  0
"31074",319,07/17/11,  1
"31235",440,07/16/11,  0
"31236",55,07/16/11,  0
"31237",529,07/16/11,  0
"31238",440,07/16/11,  0
"31239",440,07/16/11,  0
"31416",20,07/15/11,  0
"31417",514,07/15/11,  0
"31418",492,07/15/11,  0
"31419",80,07/15/11,  0
"31420",76,07/15/11,  0
"31421",88,07/15/11,  1
"31596",421,07/14/11,  0
"31611",71,07/14/11,  0
"31612",319,07/14/11,  0
"31613",421,07/14/11,  0
"31808",510,07/13/11,  0
"31809",338,07/13/11,  0
"31810",270,07/13/11,  0
"31811",315,07/13/11,  0
"31812",366,07/13/11,  0
"31813",136,07/13/11,  0
"31814",510,07/13/11,  0
"31815",338,07/13/11,  0
"31816",76,07/13/11,  0
"31817",364,07/13/11,  0
"31983",245,07/12/11,  0
"31984",21,07/12/11,  0
"32169",66,07/11/11,  1
"32170",20,07/11/11,  0
"32171",66,07/11/11,  1
"32172",82,07/11/11,  0
"32245",108,07/11/11,  0
"32344",55,07/10/11,  0
"32345",53,07/10/11,  0
"32512",529,07/09/11,  0
"32696",391,07/08/11,  0
"32697",392,07/08/11,  0
"32849",57,07/07/11,  0
"32850",79,07/07/11,  0
"32851",57,07/07/11,  0
"32852",57,07/07/11,  0
"32853",79,07/07/11,  0
"32979",415,07/07/11,  0
"32996",491,07/06/11,  0
"33151",493,07/05/11,  0
"33152",493,07/05/11,  0
"33153",514,07/05/11,  1
"33154",202,07/05/11,  0
"33155",202,07/05/11,  0
"33500",67,07/02/11,  0
"33501",66,07/02/11,  0
"33566",532,07/01/11,  0
"33567",90,07/01/11,  0
"33568",532,07/01/11,  0
"33569",532,07/01/11,  0
"33570",109,07/01/11,  0
"33571",198,07/01/11,  0
"33572",532,07/01/11,  0
"33573",198,07/01/11,  0
"33574",270,07/01/11,  0
"33575",270,07/01/11,  0
"33726",208,06/30/11,  0
"33727",269,06/30/11,  0
"33728",292,06/30/11,  0
"33729",208,06/30/11,  0
"33730",269,06/30/11,  0
"33870",510,06/29/11,  0
"33871",52,06/29/11,  0
"33872",79,06/29/11,  0
"33873",426,06/29/11,  0
"33874",418,06/29/11,  0
"34051",65,06/28/11,  0
"34052",65,06/28/11,  0
"34080",110,06/28/11,  0
"34081",511,06/28/11,  0
"34214",339,06/27/11,  0
"34215",339,06/27/11,  0
"34216",339,06/27/11,  0
"34410",105,06/26/11,  0
"34528",510,06/25/11,  0
"34529",466,06/25/11,  0
"34530",466,06/25/11,  0
"34606",116,06/25/11,  0
"34722",81,06/24/11,  0
"34723",492,06/24/11,  1
"34724",106,06/24/11,  0
"34725",464,06/24/11,  0
"34726",81,06/24/11,  0
"34727",84,06/24/11,  0
"34886",79,06/23/11,  0
"35062",78,06/22/11,  0
"35063",75,06/22/11,  0
"35064",77,06/22/11,  0
"35065",78,06/22/11,  0
"35066",78,06/22/11,  0
"35067",468,06/22/11,  0
"35068",468,06/22/11,  0
"35246",270,06/21/11,  0
"35258",12,06/21/11,  0
"35259",30,06/21/11,  0
"35417",92,06/20/11,  0
"35611",338,06/19/11,  0
"35612",387,06/19/11,  0
"35613",338,06/19/11,  0
"35774",62,06/18/11,  0
"35952",81,06/17/11,  0
"35953",76,06/17/11,  0
"35954",81,06/17/11,  0
"36129",63,06/16/11,  0
"36130",131,06/16/11,  0
"36131",63,06/16/11,  0
"36132",131,06/16/11,  0
"36133",418,06/16/11,  0
"36134",531,06/16/11,  0
"36295",79,06/15/11,  0
"36296",56,06/15/11,  0
"36297",56,06/15/11,  0
"36298",79,06/15/11,  0
"36299",270,06/15/11,  0
"36300",56,06/15/11,  0
"36468",337,06/14/11,  0
"36491",528,06/14/11,  1
"36492",394,06/14/11,  0
"36493",132,06/14/11,  0
"36494",394,06/14/11,  0
"36495",132,06/14/11,  0
"36659",66,06/13/11,  0
"36660",21,06/13/11,  1
"36662",416,06/13/11,  0
"36663",416,06/13/11,  0
"36851",513,06/12/11,  0
"36852",54,06/12/11,  0
"36853",66,06/12/11,  0
"36854",54,06/12/11,  0
"36855",394,06/12/11,  0
"36856",220,06/12/11,  0
"37033",465,06/11/11,  0
"37034",78,06/11/11,  0
"37035",105,06/11/11,  1
"37209",295,06/10/11,  0
"37210",55,06/10/11,  0
"37211",493,06/10/11,  0
"37212",491,06/10/11,  0
"37213",55,06/10/11,  0
"37214",29,06/10/11,  0
"37215",132,06/10/11,  0
"37216",65,06/10/11,  0
"37217",295,06/10/11,  0
"37218",418,06/10/11,  0
"37219",132,06/10/11,  0
"37417",337,06/09/11,  0
"37418",414,06/09/11,  0
"37419",80,06/09/11,  0
"37420",487,06/09/11,  0
"37421",88,06/09/11,  0
"37422",491,06/09/11,  0
"37424",105,06/09/11,  0
"37425",487,06/09/11,  0
"37426",397,06/09/11,  1
"37428",318,06/09/11,  0
"37603",175,06/08/11,  0
"37604",68,06/08/11,  0
"37605",492,06/08/11,  0
"37606",55,06/08/11,  0
"37608",491,06/08/11,  0
"37609",492,06/08/11,  0
"37610",491,06/08/11,  0
"37611",78,06/08/11,  0
"37612",75,06/08/11,  0
"37613",55,06/08/11,  0
"37614",418,06/08/11,  0
"37615",46,06/08/11,  0
"37809",13,06/07/11,  0
"37810",78,06/07/11,  0
"37811",40,06/07/11,  0
"37812",40,06/07/11,  0
"37813",247,06/07/11,  0
"37814",13,06/07/11,  0
"37815",43,06/07/11,  0
"37816",40,06/07/11,  0
"37963",316,06/07/11,  0
"37985",78,06/06/11,  0
"37986",392,06/06/11,  0
"37987",20,06/06/11,  0
"37988",547,06/06/11,  0
"37989",392,06/06/11,  0
"37990",78,06/06/11,  0
"38302",30,06/04/11,  0
"38467",572,06/03/11,  0
"38468",136,06/03/11,  0
"38469",338,06/03/11,  1
"38471",364,06/03/11,  0
"38472",364,06/03/11,  0
"38473",419,06/03/11,  0
"38656",78,06/02/11,  0
"38662",218,06/02/11,  0
"38663",91,06/02/11,  0
"38664",395,06/02/11,  0
"38665",78,06/02/11,  0
"38666",79,06/02/11,  0
"38667",79,06/02/11,  0
"38668",495,06/02/11,  0
"38669",469,06/02/11,  0
"38670",64,06/02/11,  0
"38671",91,06/02/11,  0
"38672",91,06/02/11,  0
"38673",393,06/02/11,  0
"38674",395,06/02/11,  0
"38675",79,06/02/11,  0
"38900",491,06/01/11,  0
"38901",245,06/01/11,  0
"38902",270,06/01/11,  0
"38903",245,06/01/11,  0
"38904",67,06/01/11,  0
"38905",177,06/01/11,  0
"38906",67,06/01/11,  0
"38907",67,06/01/11,  0
"38908",469,06/01/11,  0
"39079",449,05/31/11,  0
"39080",132,05/31/11,  0
"39117",421,05/31/11,  0
"39118",528,05/31/11,  0
"39119",12,05/31/11,  0
"39267",66,05/30/11,  0
"39268",362,05/30/11,  0
"39269",572,05/30/11,  1
"39433",270,05/29/11,  0
"39434",68,05/29/11,  0
"39435",527,05/29/11,  0
"39436",94,05/29/11,  0
"39437",94,05/29/11,  0
"39545",68,05/29/11,  0
"39571",531,05/29/11,  0
"39617",67,05/28/11,  0
"39618",514,05/28/11,  0
"39619",415,05/28/11,  0
"39620",338,05/28/11,  0
"39621",107,05/28/11,  0
"39790",420,05/27/11,  0
"39791",62,05/27/11,  0
"39792",396,05/27/11,  0
"39793",531,05/27/11,  0
"39986",55,05/26/11,  0
"39987",52,05/26/11,  0
"39988",419,05/26/11,  0
"39989",132,05/26/11,  0
"40195",66,05/25/11,  0
"40196",512,05/25/11,  0
"40197",394,05/25/11,  0
"40198",512,05/25/11,  0
"40199",314,05/25/11,  0
"40200",78,05/25/11,  0
"40410",315,05/24/11,  0
"40411",271,05/24/11,  0
"40430",55,05/24/11,  0
"40431",12,05/24/11,  0
"40432",465,05/24/11,  0
"40433",416,05/24/11,  0
"40434",315,05/24/11,  0
"40435",55,05/24/11,  0
"40436",271,05/24/11,  0
"40675",197,05/23/11,  0
"40676",94,05/23/11,  0
"40962",511,05/22/11,  0
"40963",511,05/22/11,  0
"40964",447,05/22/11,  0
"40965",447,05/22/11,  0
"40966",511,05/22/11,  0
"40990",511,05/22/11,  0
"40991",511,05/22/11,  0
"40992",511,05/22/11,  0
"41166",133,05/21/11,  0
"41380",62,05/20/11,  0
"41381",62,05/20/11,  0
"41382",293,05/20/11,  0
"41383",21,05/20/11,  0
"41384",317,05/20/11,  0
"41385",62,05/20/11,  0
"41386",62,05/20/11,  0
"41387",150,05/20/11,  0
"41597",544,05/19/11,  0
"41598",451,05/19/11,  0
"41679",528,05/18/11,  0
"41680",528,05/18/11,  0
"41810",491,05/18/11,  0
"41811",12,05/18/11,  0
"41812",247,05/18/11,  0
"41813",450,05/18/11,  0
"41814",12,05/18/11,  0
"41899",154,05/17/11,  0
"42037",111,05/17/11,  0
"42038",111,05/17/11,  0
"42077",88,05/16/11,  0
"42257",511,05/15/11,  0
"42259",511,05/15/11,  0
"42260",511,05/15/11,  0
"42422",511,05/14/11,  0
"42423",54,05/14/11,  0
"42754",12,05/13/11,  0
"42755",78,05/13/11,  0
"42756",66,05/13/11,  0
"42757",494,05/13/11,  0
"42758",550,05/13/11,  0
"42759",371,05/13/11,  0
"42760",12,05/13/11,  0
"42954",150,05/12/11,  0
"42955",79,05/12/11,  0
"42956",414,05/12/11,  0
"42957",68,05/12/11,  0
"42958",532,05/12/11,  0
"42959",21,05/12/11,  0
"42960",532,05/12/11,  0
"42961",55,05/12/11,  0
"42962",21,05/12/11,  0
"42963",13,05/12/11,  0
"42964",68,05/12/11,  0
"42965",66,05/12/11,  0
"42966",79,05/12/11,  0
"42967",55,05/12/11,  0
"42968",245,05/12/11,  0
"42969",79,05/12/11,  0
"42970",397,05/12/11,  0
"42971",397,05/12/11,  0
"43159",268,05/11/11,  0
"43160",532,05/11/11,  0
"43333",67,05/10/11,  0
"43334",313,05/10/11,  0
"43335",52,05/10/11,  0
"43336",66,05/10/11,  0
"43337",67,05/10/11,  0
"43375",78,05/10/11,  0
"43384",78,05/10/11,  0
"43385",488,05/10/11,  0
"43386",490,05/10/11,  0
"43387",490,05/10/11,  0
"43388",558,05/10/11,  1
"43509",198,05/10/11,  0
"43510",198,05/10/11,  0
"43549",55,05/09/11,  1
"43550",55,05/09/11,  1
"43745",66,05/08/11,  0
"43746",20,05/08/11,  0
"43901",494,05/07/11,  0
"43902",547,05/07/11,  0
"43903",544,05/07/11,  0
"43904",547,05/07/11,  0
"44089",544,05/06/11,  0
"44090",198,05/06/11,  0
"44091",65,05/06/11,  0
"44092",545,05/06/11,  0
"44093",514,05/06/11,  0
"44094",491,05/06/11,  0
"44095",65,05/06/11,  0
"44096",528,05/06/11,  0
"44097",514,05/06/11,  0
"44098",424,05/06/11,  0
"44099",424,05/06/11,  0
"44283",79,05/05/11,  0
"44284",78,05/05/11,  0
"44285",85,05/05/11,  0
"44286",90,05/05/11,  0
"44287",113,05/05/11,  0
"44475",84,05/04/11,  0
"44476",75,05/04/11,  0
"44477",491,05/04/11,  0
"44478",315,05/04/11,  0
"44479",223,05/04/11,  0
"44480",349,05/04/11,  0
"44481",294,05/04/11,  0
"44482",75,05/04/11,  0
"44653",52,05/03/11,  0
"44654",528,05/03/11,  0
"44655",198,05/03/11,  0
"44704",494,05/03/11,  0
"44705",329,05/03/11,  0
"44706",514,05/03/11,  0
"44707",329,05/03/11,  0
"44858",67,05/02/11,  0
"44859",39,05/02/11,  1
"44860",397,05/02/11,  0
"45042",79,05/01/11,  0
"45043",529,05/01/11,  0
"45044",68,05/01/11,  0
"45045",529,05/01/11,  0
"45243",68,04/30/11,  0
"45244",66,04/30/11,  0
"45245",370,04/30/11,  0
"45246",397,04/30/11,  0
"45247",55,04/30/11,  0
"45248",53,04/30/11,  0
"45249",53,04/30/11,  0
"45364",175,04/30/11,  0
"45397",531,04/30/11,  0
"45434",245,04/29/11,  0
"45435",419,04/29/11,  0
"45436",511,04/29/11,  0
"45437",511,04/29/11,  0
"45438",511,04/29/11,  0
"45439",76,04/29/11,  0
"45440",76,04/29/11,  0
"45608",245,04/29/11,  0
"45632",78,04/28/11,  0
"45633",511,04/28/11,  0
"45634",531,04/28/11,  0
"45635",68,04/28/11,  0
"45636",397,04/28/11,  0
"45637",198,04/28/11,  0
"45638",78,04/28/11,  0
"45639",198,04/28/11,  0
"45810",317,04/27/11,  0
"45811",317,04/27/11,  0
"46002",52,04/26/11,  0
"46003",94,04/26/11,  0
"46004",476,04/26/11,  0
"46005",476,04/26/11,  0
"46006",21,04/26/11,  0
"46007",245,04/26/11,  0
"46008",245,04/26/11,  0
"46207",469,04/25/11,  0
"46408",419,04/24/11,  0
"46409",314,04/24/11,  1
"46410",362,04/24/11,  0
"46557",66,04/23/11,  0
"46558",79,04/23/11,  0
"46733",67,04/22/11,  0
"46734",198,04/22/11,  0
"46735",67,04/22/11,  0
"46736",78,04/22/11,  0
"46737",198,04/22/11,  0
"46738",201,04/22/11,  0
"46935",198,04/21/11,  0
"46936",176,04/21/11,  0
"46937",244,04/21/11,  0
"46938",418,04/21/11,  0
"47048",78,04/21/11,  0
"47083",43,04/20/11,  0
"47091",43,04/20/11,  0
"47092",20,04/20/11,  0
"47093",174,04/20/11,  1
"47094",448,04/20/11,  0
"47095",469,04/20/11,  1
"47096",112,04/20/11,  3
"47287",78,04/19/11,  0
"47288",78,04/19/11,  0
"47316",105,04/19/11,  0
"47317",244,04/19/11,  0
"47318",103,04/19/11,  0
"47470",528,04/18/11,  0
"47480",66,04/18/11,  0
"47481",491,04/18/11,  0
"47482",528,04/18/11,  0
"47483",337,04/18/11,  0
"47484",319,04/18/11,  0
"47674",80,04/17/11,  0
"47675",494,04/17/11,  0
"47676",491,04/17/11,  0
"47677",494,04/17/11,  0
"47852",12,04/16/11,  0
"47853",154,04/16/11,  1
"47854",154,04/16/11,  1
"47998",52,04/16/11,  0
"47999",20,04/16/11,  0
"48000",66,04/16/11,  0
"48001",54,04/16/11,  0
"48002",55,04/16/11,  0
"48003",79,04/16/11,  0
"48004",12,04/16/11,  0
"48025",200,04/15/11,  0
"48026",291,04/15/11,  0
"48027",219,04/15/11,  0
"48028",56,04/15/11,  0
"48029",175,04/15/11,  0
"48030",175,04/15/11,  0
"48031",319,04/15/11,  0
"48032",91,04/15/11,  0
"48033",56,04/15/11,  0
"48034",175,04/15/11,  0
"48035",418,04/15/11,  0
"48251",492,04/15/11, 19
"48263",529,04/15/11,  0
"48264",544,04/15/11,  0
"48265",513,04/15/11,  0
"48266",544,04/15/11,  0
"48282",96,04/14/11,  0
"48283",245,04/14/11,  0
"48284",41,04/14/11,  0
"48285",418,04/14/11,  0
"48286",96,04/14/11,  0
"48513",40,04/14/11,  0
"48514",79,04/14/11,  0
"48515",12,04/14/11,  0
"48516",79,04/14/11,  0
"48517",66,04/14/11,  0
"48534",420,04/13/11,  0
"48535",450,04/13/11,  0
"48536",244,04/13/11,  0
"48708",13,04/13/11,  3
"48710",469,04/13/11,  0
"48711",544,04/13/11,  0
"48715",41,04/12/11,  0
"48716",269,04/12/11,  0
"48717",66,04/12/11,  0
"48718",269,04/12/11,  0
"48719",315,04/12/11,  0
"48746",512,04/12/11,  0
"48747",511,04/12/11,  0
"48748",43,04/12/11,  0
"48749",74,04/12/11,  0
"48750",512,04/12/11,  0
"48751",511,04/12/11,  0
"48752",511,04/12/11,  0
"48945",315,04/11/11,  0
"48946",64,04/11/11,  1
"48947",64,04/11/11,  1
"48948",219,04/11/11,  0
"48949",219,04/11/11,  0
"49108",66,04/11/11, 32
"49109",40,04/11/11,  0
"49110",40,04/11/11,  0
"49111",65,04/11/11,  0
"49112",65,04/11/11,  0
"49130",151,04/10/11,  0
"49131",269,04/10/11,  0
"49132",67,04/10/11,  0
"49133",269,04/10/11,  0
"49134",81,04/10/11,  0
"49135",64,04/10/11,  0
"49136",67,04/10/11,  0
"49137",269,04/10/11,  0
"49138",269,04/10/11,  0
"49281",66,04/09/11,  0
"49282",20,04/09/11,  0
"49283",465,04/09/11,  0
"49284",465,04/09/11,  0
"49285",243,04/09/11,  0
"49286",510,04/09/11,  0
"49287",55,04/09/11,  0
"49423",527,04/09/11,  0
"49424",527,04/09/11,  0
"49425",527,04/09/11,  0
"49426",527,04/09/11,  0
"49463",419,04/09/11,  0
"49479",108,04/08/11,  0
"49480",393,04/08/11,  1
"49481",89,04/08/11,  0
"49622",65,04/08/11,  9
"49682",13,04/08/11,  0
"49683",21,04/08/11,  0
"49684",66,04/08/11,  0
"49685",79,04/08/11,  0
"49686",67,04/08/11,  0
"49713",55,04/07/11,  0
"49715",197,04/07/11,  0
"49716",197,04/07/11,  0
"49717",487,04/07/11,  0
"49718",55,04/07/11,  0
"49719",529,04/07/11,  0
"49720",66,04/07/11,  0
"49883",55,04/07/11,  0
"49884",41,04/07/11,  0
"49885",79,04/07/11,  0
"49886",79,04/07/11,  0
"49887",66,04/07/11,  0
"49888",66,04/07/11,  0
"49906",52,04/06/11,  0
"49907",509,04/06/11,  0
"49908",13,04/06/11,  0
"49909",198,04/06/11,  0
"49910",495,04/06/11,  0
"49911",495,04/06/11,  0
"49912",509,04/06/11,  0
"49913",51,04/06/11,  0
"49914",198,04/06/11,  0
"49915",492,04/06/11,  0
"49916",514,04/06/11,  0
"50098",40,04/06/11,  0
"50099",21,04/06/11,  0
"50100",66,04/06/11,  0
"50101",67,04/06/11,  0
"50102",67,04/06/11,  0
"50110",81,04/05/11,  0
"50135",150,04/05/11,  0
"50136",39,04/05/11,  0
"50277",447,04/05/11,  0
"50282",491,04/04/11,  0
"50283",526,04/04/11,  0
"50284",559,04/04/11,  0
"50285",244,04/04/11,  0
"50286",66,04/04/11,  0
"50452",64,04/04/11,  0
"50475",79,04/04/11,  0
"50481",21,04/04/11,  0
"50482",66,04/04/11,  0
"50496",65,04/03/11,  1
"50497",65,04/03/11,  1
"50498",133,04/03/11,  0
"50499",133,04/03/11,  0
"50641",465,04/03/11,  0
"50642",464,04/03/11,  0
"50643",528,04/03/11,  0
"50644",512,04/03/11,  0
"50662",67,04/02/11,  0
"50663",55,04/02/11,  0
"50665",33,04/02/11,  0
"50666",172,04/02/11,  0
"50667",67,04/02/11,  0
"50668",316,04/02/11,  0
"50669",533,04/02/11,  0
"50670",67,04/02/11,  0
"50671",366,04/02/11,  0
"50672",55,04/02/11,  0
"50674",33,04/02/11,  0
"50816",79,04/01/11,  0
"50818",78,04/01/11,  0
"50819",447,04/01/11,  0
"50820",78,04/01/11,  0
"50821",79,04/01/11,  0
"50822",366,04/01/11,  0
"50823",132,04/01/11,  0
"50996",544,04/01/11,  0
"50997",528,04/01/11,  0
"50998",492,04/01/11,  0
"50999",394,04/01/11,  0
"51032",541,03/31/11,  0
"51033",368,03/31/11,  0
"51034",40,03/31/11,  0
"51035",269,03/31/11,  0
"51036",541,03/31/11,  0
"51037",511,03/31/11,  0
"51039",271,03/31/11,  0
"51210",78,03/30/11,  0
"51211",91,03/30/11,  0
"51212",150,03/30/11,  0
"51213",32,03/30/11,  0
"51214",419,03/30/11,  0
"51215",32,03/30/11,  0
"51216",32,03/30/11,  0
"51217",78,03/30/11,  0
"51218",91,03/30/11,  0
"51388",572,03/29/11,  0
"51389",21,03/29/11,  0
"51390",21,03/29/11,  0
"51443",82,03/29/11,  0
"51444",82,03/29/11,  0
"51593",269,03/28/11,  0
"51594",526,03/28/11,  0
"51595",79,03/28/11,  0
"51596",66,03/28/11,  0
"51597",197,03/28/11,  0
"51598",79,03/28/11,  0
"51599",92,03/28/11,  0
"51600",92,03/28/11,  0
"51742",219,03/28/11, 81
"51761",468,03/27/11,  0
"51763",150,03/27/11,  0
"51764",12,03/27/11,  0
"51765",541,03/27/11,  0
"51926",583,03/26/11,  0
"51927",140,03/26/11,  0
"51928",391,03/26/11,  0
"51929",391,03/26/11,  0
"51930",391,03/26/11,  0
"51931",583,03/26/11,  0
"51932",174,03/26/11,  0
"51933",391,03/26/11,  0
"52111",66,03/25/11,  0
"52112",446,03/25/11,  0
"52113",55,03/25/11,  0
"52114",245,03/25/11,  0
"52115",245,03/25/11,  0
"52116",271,03/25/11,  0
"52117",245,03/25/11,  0
"52118",418,03/25/11,  0
"52278",219,03/24/11,  0
"52279",448,03/24/11,  0
"52280",492,03/24/11,  0
"52281",492,03/24/11,  0
"52282",219,03/24/11,  0
"52283",418,03/24/11,  0
"52284",512,03/24/11,  0
"52285",219,03/24/11,  0
"52286",418,03/24/11,  0
"52472",514,03/23/11,  0
"52473",199,03/23/11,  0
"52474",66,03/23/11,  0
"52475",558,03/23/11,  0
"52477",558,03/23/11,  0
"52478",514,03/23/11,  0
"52479",66,03/23/11,  0
"52659",217,03/23/11, 21
"52660",217,03/23/11, 21
"52675",445,03/22/11,  0
"52676",94,03/22/11,  0
"52714",52,03/22/11,  0
"52715",40,03/22/11,  0
"52716",40,03/22/11,  0
"52717",52,03/22/11,  0
"52851",198,03/21/11,  0
"53039",62,03/20/11,  0
"53040",197,03/20/11,  0
"53041",292,03/20/11,  0
"53199",75,03/19/11,  0
"53200",76,03/19/11,  0
"53201",465,03/19/11,  0
"53202",419,03/19/11,  0
"53203",445,03/19/11,  0
"53204",508,03/19/11,  0
"53205",508,03/19/11,  0
"53206",419,03/19/11,  0
"53207",75,03/19/11,  0
"53208",445,03/19/11,  0
"53209",66,03/19/11,  0
"53344",219,03/18/11,  1
"53345",219,03/18/11,  1
"53346",91,03/18/11,  0
"53347",131,03/18/11,  0
"53348",83,03/18/11,  0
"53349",465,03/18/11,  0
"53350",446,03/18/11,  0
"53351",199,03/18/11,  1
"53352",91,03/18/11,  0
"53550",219,03/17/11,  0
"53551",108,03/17/11,  0
"53552",219,03/17/11,  0
"53553",511,03/17/11,  1
"53554",494,03/17/11,  0
"53555",219,03/17/11,  0
"53556",108,03/17/11,  0
"53557",219,03/17/11,  0
"53558",174,03/17/11,  0
"53709",365,03/17/11,  0
"53727",451,03/17/11,  4
"53728",451,03/17/11,  4
"53734",78,03/16/11,  0
"53750",40,03/16/11,  0
"53751",40,03/16/11,  0
"53752",78,03/16/11,  0
"53753",40,03/16/11,  0
"53754",418,03/16/11,  0
"53755",392,03/16/11,  0
"53918",66,03/15/11,  0
"53919",317,03/15/11,  0
"53920",66,03/15/11,  0
"53921",317,03/15/11,  0
"53950",12,03/15/11,  0
"53951",30,03/15/11,  0
"53952",512,03/15/11,  0
"53953",270,03/15/11,  0
"53954",528,03/15/11,  0
"53955",568,03/15/11,  0
"53956",542,03/15/11,  0
"53957",30,03/15/11,  0
"53958",514,03/15/11,  1
"53959",79,03/15/11,  0
"53960",116,03/15/11,  0
"53961",512,03/15/11,  0
"54127",62,03/14/11,  0
"54128",71,03/14/11,  0
"54129",142,03/14/11,  0
"54130",51,03/14/11,  0
"54131",397,03/14/11,  0
"54132",91,03/14/11,  0
"54133",386,03/14/11,  0
"54134",467,03/14/11,  0
"54310",222,03/13/11,  0
"54311",398,03/13/11,  0
"54312",13,03/13/11,  0
"54313",465,03/13/11,  0
"54314",465,03/13/11,  0
"54315",75,03/13/11,  0
"54467",67,03/12/11,  0
"54468",78,03/12/11,  0
"54469",418,03/12/11,  0
"54470",79,03/12/11,  0
"54471",425,03/12/11,  0
"54472",494,03/12/11,  0
"54473",495,03/12/11,  0
"54723",392,03/11/11,  0
"54724",544,03/11/11,  0
"54725",131,03/11/11,  0
"54726",366,03/11/11,  0
"54727",532,03/11/11,  0
"54728",131,03/11/11,  0
"54939",133,03/10/11,  0
"54940",197,03/10/11,  0
"54941",197,03/10/11,  0
"55119",63,03/09/11,  0
"55120",79,03/09/11,  0
"55121",66,03/09/11,  0
"55122",469,03/09/11,  0
"55123",464,03/09/11,  0
"55124",491,03/09/11,  0
"55125",446,03/09/11,  0
"55126",179,03/09/11,  0
"55127",246,03/09/11,  0
"55128",219,03/09/11,  0
"55129",271,03/09/11,  0
"55130",446,03/09/11,  0
"55131",296,03/09/11,  0
"55132",469,03/09/11,  0
"55133",271,03/09/11,  0
"55134",82,03/09/11,  0
"55135",219,03/09/11,  0
"55136",271,03/09/11,  0
"55137",296,03/09/11,  0
"55331",55,03/08/11,  0
"55332",54,03/08/11,  0
"55333",12,03/08/11,  0
"55334",55,03/08/11,  0
"55335",514,03/08/11,  0
"55486",53,03/08/11,  2
"55487",53,03/08/11,  2
"55488",53,03/08/11,  2
"55489",53,03/08/11,  2
"55515",96,03/07/11,  0
"55516",448,03/07/11,  0
"55517",223,03/07/11,  0
"55518",572,03/07/11,  0
"55690",248,03/06/11,  0
"55691",121,03/06/11,  0
"55714",512,03/06/11,  0
"55715",512,03/06/11,  0
"55716",419,03/06/11,  0
"55839",511,03/05/11,  0
"55840",418,03/05/11,  0
"55841",394,03/05/11,  0
"55842",494,03/05/11,  0
"55843",391,03/05/11,  0
"55844",292,03/05/11,  0
"55845",198,03/05/11,  1
"55846",79,03/05/11,  0
"55847",79,03/05/11,  0
"55907",528,03/05/11,  1
"55908",528,03/05/11,  1
"56020",94,03/04/11,  0
"56021",492,03/04/11,  0
"56022",491,03/04/11,  0
"56023",424,03/04/11,  1
"56024",90,03/04/11,  1
"56025",370,03/04/11,  0
"56026",419,03/04/11,  1
"56027",492,03/04/11,  0
"56028",131,03/04/11,  0
"56029",368,03/04/11,  0
"56030",528,03/04/11,  1
"56104",174,03/04/11,  7
"56105",295,03/04/11,  3
"56106",295,03/04/11,  0
"56107",174,03/04/11,  7
"56108",64,03/04/11,  0
"56109",174,03/04/11,  7
"56110",295,03/04/11,  3
"56111",295,03/04/11,  0
"56230",75,03/03/11,  0
"56232",76,03/03/11,  0
"56233",446,03/03/11,  0
"56234",441,03/03/11,  0
"56235",441,03/03/11,  0
"56236",76,03/03/11,  0
"56443",532,03/02/11,  0
"56444",90,03/02/11,  0
"56445",56,03/02/11,  0
"56446",531,03/02/11,  0
"56447",365,03/02/11,  0
"56448",531,03/02/11,  0
"56449",76,03/02/11,  0
"56450",532,03/02/11,  0
"56631",398,03/01/11,  0
"56632",89,03/01/11,  0
"56633",89,03/01/11,  0
"56634",292,03/01/11,  0
"56655",66,03/01/11,  0
"56657",66,03/01/11,  0
"56658",20,03/01/11,  0
"56659",494,03/01/11,  0
"56660",66,03/01/11,  0
"56661",66,03/01/11,  0
"56779",51,03/01/11,  0
"56780",51,03/01/11,  0
"56847",220,02/28/11,  0
"56848",94,02/28/11,  0
